#isbn,subtitle,author,copyright,publisher,genre,score,read,format,own,collection,loan,series,series_vol,comment,price,custom,custom2,custom3,custom4,custom5,custom6,customDate,customSwitch,link,tags,customFloat,customInt,pages,location,lcc,ddc,recordUUID,title
9781250762412,"","Beth Ferry; A. N. Kang",01-01-2022,"Roaring Brook Press","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-07-2022,0,"","",0.000000,0,40,"New York","PZ7.1.F47","[E]","625B235A-9594-499E-AA3E-ADDA63EF72A1","No Nibbling!"
9781548272548,"","sigal adler",01-01-2017,"CreateSpace Independent Publishing Platform","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-15-2022,0,"","",0.000000,0,56,"","","","226031EB-838C-49B3-A5BE-F7C90A6AC56E","No Quiero Dormir"
9780590930024,"","David Shannon",01-01-1998,"Scholastic Inc.","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","Caldecott Honor Book",0.000000,"",0.000000,"","","","","","",07-16-2022,0,"","",0.000000,0,32,"New York","PZ7.S52865","[E]","8D52ABC8-26A2-45C9-8D8F-75EEA9C4C041","No, David!"
9781793189530,"","Kathleen Raymundo",01-01-2019,"Kathleen Raymundo","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-24-2023,0,"","",0.000000,0,26,"","","","9D47FA38-6484-4629-99A4-FC591F1D49F3","Noise"
9781982179007,"","Lisa Jewell",01-01-2023,"Simon and Schuster","Fiction / Women",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-31-2023,0,"","",0.000000,0,384,"","","","75C07710-ABDA-46E7-8912-7B868395F8AC","None of This Is True"
9781481419215,"","Jessica Lawson",01-01-2015,"Simon and Schuster","Juvenile Fiction / Social Themes / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-31-2023,0,"","",0.000000,0,336,"","","","EC3B978F-118B-4D2F-95BB-E086EA679D05","Nooks & Crannies"
9780525653578,"","Andrew Peterson",01-01-2020,"Crown Publishing Group","Juvenile Fiction / Family / Siblings",0.000000,,"book",0,"","","The Wingfeather Saga",2.000000,"",0.000000,"","","","","","",05-04-2023,0,"","",0.000000,0,352,"","","","0107261F-B7A4-462B-8332-2F90030F1BD8","North! or Be Eaten"
9781956702057,"","Rebecca Buchanan",01-01-2022,"Jackanapes Press","Fiction / Fairy Tales, Folk Tales, Legends & Mythology",0.000000,,"book",0,"","","Yes",0.000000,"",0.000000,"","","","","","",05-04-2023,0,"","",0.000000,0,172,"","","","7B754E67-2E6D-47DE-B201-E882EF2AF76C","Not a Princess, but (Yes) There Was a Pea, and Other Fairy Tales to Foment Revolution"
9781481469098,"","Jessie Sima",01-01-2017,"Simon and Schuster","Juvenile Fiction / Social Themes / New Experience",0.000000,,"book",0,"","","Not Quite Narwhal and Friends",0.000000,"",0.000000,"","","","","","",07-30-2023,0,"","",0.000000,0,40,"","","","DDD27A5E-BDFB-4346-905A-7C12858CAF85","Not Quite Narwhal"
9780374312176,"","Jory John",01-01-2023,"Farrar, Straus and Giroux (BYR)","Juvenile Fiction / Social Themes / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-30-2023,0,"","",0.000000,0,40,"","","","1A6B0104-E8E3-4486-8A55-AF32019F9F1F","Nothing's Wrong!"
9781735414119,"","Shannon Olsen; Sandie Sonke",01-01-2020,"Shannon Olsen","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-15-2022,0,"","",0.000000,0,28,"Orange County, California","PZ7.1.O484","","EC906C11-4432-4221-B951-1A815CF727C9","Notre Classe Est Une Famille"
9781423663423,"","Greg Paprocki",01-01-2023,"Gibbs Smith","Juvenile Nonfiction / Science & Nature / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-08-2023,0,"","",0.000000,0,32,"","","","D098FC47-036F-40AF-95A0-ECD0FD69135E","O Is for Ocean"
9781526601933,"","Katya Balen",01-01-2021,"Bloomsbury Publishing Plc","Juvenile Fiction / Family / Parents",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-18-2022,0,"","",0.000000,0,304,"","","","95026E30-A5DA-4C82-ABA0-BA7E0E7894C7","October, October"
9781444910865,"","Kes Gray; Jim Field",01-01-2014,"Hodder Children's Books","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-21-2022,0,"","",0.000000,0,32,"London","PZ8.3.G7433","823.92","A0F3CAD9-F2C4-4129-A7B2-CE72D78B5268","Oi Frog!"
9781897073520,"","Pamela Edwards; Louis Pilon",01-01-2007,"Lobster Press","Juvenile Fiction / Social Themes / Emotions & Feelings",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,24,"Montréal","PZ7.E26363","jC813/.6","B7EBA5FB-8EAA-435D-96E8-47991861327E","Oliver Has Something to Say!"
9780593203002,"","Allison Wortche; Andrés Landazábal",01-01-2021,"Penguin Young Readers Group","JUVENILE FICTION / Social Themes / Values & Virtues",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-07-2022,0,"","",0.000000,0,32,"New York","PZ7.W887837","[E]","E9DE6B7A-33B5-4010-8AB2-BE355CE36CDA","Oliver's Lollipop"
9781416924548,"","Ian Falconer",01-01-2006,"Atheneum Books for Young Readers","Juvenile Fiction / General",0.000000,,"book",0,"","","Olivia",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,50,"New York","PZ7.F1865","[E]","78F2D032-E685-4C29-AACB-D045ADD0B4F6","Olivia Forms a Band"
9781416907862,"","Ian Falconer",01-01-2007,"Simon and Schuster","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","Olivia",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,58,"New York","PZ7.F1865","[E]","1EED11D6-7FCA-43B1-AABA-8D8943A92891","Olivia Helps With Christmas"
9780689829543,"","Ian Falconer",01-01-2001,"Simon and Schuster","Juvenile Fiction / Performing Arts / General",0.000000,,"book",0,"","","Olivia.",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"New York","PZ7.F1865","[E]","7DF4C14A-ADC7-4382-ACD7-2F15CC4788BD","Olivia Saves the Circus"
9780689852916,"","Ian Falconer",01-01-2003,"Atheneum Books for Young Readers","",0.000000,,"1 volume (unpaged) :",0,"","","Olivia.",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,42,"New York","PZ7.F1865","[E]","6DE764D6-EA1E-40F9-A441-1E4768761B43","Olivia- and the Missing Toy"
9780525653561,"","Andrew Peterson",01-01-2020,"Crown Publishing Group","Juvenile Fiction / Family / Siblings",0.000000,,"book",0,"","","The Wingfeather Saga",1.000000,"",0.000000,"","","","","","",03-06-2023,0,"","",0.000000,0,304,"","","","6F3AA893-15A4-4B86-A600-9DB946112AFF","On the Edge of the Dark Sea of Darkness"
9781484707302,"","Liz Braswell",01-01-2017,"Disney Press","Young Adult Fiction / Fantasy / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-30-2023,0,"","",0.000000,0,464,"","","","0E83E27A-2AB0-4352-B4BB-E20E165ECFC7","Once Upon a Dream"
9780007514274,"","Oliver Jeffers",01-01-2014,"HarperCollins Children's Books","Alphabet books",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",02-11-2022,0,"","",0.000000,0,112,"","","","D0F14B1C-FBBA-46D2-AE1A-E752F47D0381","Once Upon an Alphabet"
9781452161396,"","Leila Sales",01-01-2017,"Chronicle Books","Juvenile Fiction / Social Themes / Friendship",0.000000,,"book",0,"","","Middle Grade Fiction Books, Friendship Stories for Young Adults, Middle Grade Novels in Verse",0.000000,"",0.000000,"","","","","","",09-14-2023,0,"","",0.000000,0,340,"","","","17ECF4D7-58B8-4180-824C-3C104333EB70","Once Was a Time"
9781452182728,"","Hena Khan; Mehrdokht Amini",01-01-2022,"Chronicle Books LLC","Juvenile Fiction / Religious / Muslim",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-21-2022,0,"","",0.000000,0,32,"San Francisco","PZ8.3.K493","[E]","7D941880-D5CE-43E9-99FA-05F0DE84EAB4","One Sun and Countless Stars"
9781481405140,"","Jim Averbeck; Yasmeen Ismail",01-01-2015,"Simon and Schuster","Juvenile Fiction / Social Themes / Manners & Etiquette",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-21-2022,0,"","",0.000000,0,40,"New York","PZ7.A933816","[E]","B5734AD2-4C5A-42D1-B84B-D21342292B37","One Word From Sophia"
9780736439299,"","Courtney Carbone; Nick Balian; Tony Fejeran",01-01-2020,"Random House Children's Books","JUVENILE FICTION / Transportation / Cars & Trucks",0.000000,,"book",0,"","","A Little Golden Book",0.000000,"",0.000000,"","","","","","",01-26-2022,0,"","",0.000000,0,24,"New York","PZ7.C1863","[E]","8F001CB8-AE31-4EB4-B86A-E776E1E92D74","Onward Little Golden Book (Disney/Pixar Onward)"
9780062747808,"","Jasmine Warga",01-01-2019,"HarperCollins","Juvenile Fiction / People & Places / Middle East",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-07-2023,0,"","",0.000000,0,352,"","","","846D2A1A-3048-4002-8D26-5E40D47C9FEE","Other Words for Home"
9781505121568,"","Sylvia Dorham",01-01-2022,"Tan Books & Publ","Juvenile Fiction / Religious / Christian / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-08-2022,0,"","",0.000000,0,24,"[S.l.]","","","BAFED625-1850-4B1E-ADCB-0F431B04CEC1","Our Lady Undoer of Knots"
9781416971719,"","Sharon M. Draper",01-01-2012,"Simon and Schuster","Juvenile Fiction / Disabilities & Special Needs",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-19-2022,0,"","",0.000000,0,295,"","","","5B8FB92D-D180-4BEC-8DBD-7B3558F9444A","Out of My Mind"
9780590371254,"","Karen Hesse",01-01-1999,"Scholastic","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-31-2023,0,"","",0.000000,0,227,"","","","7C2B1199-56E6-46DB-9F70-C44CFBA82565","Out of the Dust"
9781328866820,"","Deborah Underwood",01-01-2020,"Houghton Mifflin Harcourt","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-08-2023,0,"","",0.000000,0,40,"","","","3F2BEA26-C67D-4BE9-ABCC-6741BC0A80F2","Outside In"
9781423661535,"","Greg Paprocki",01-01-2023,"Gibbs Smith","Juvenile Nonfiction / Pirates",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-08-2023,0,"","",0.000000,0,32,"","","","23205D02-6CBA-4F32-A10A-E2EF818C3F53","P Is for Pirate"
9781250812520,"","Monica Brown",01-01-2022,"Henry Holt and Company (BYR)","Juvenile Nonfiction / Poetry / General",0.000000,,"book",0,"","","Bilingual Edition",0.000000,"",0.000000,"","","","","","",09-04-2023,0,"","",0.000000,0,32,"","","","56005BFE-8F7D-4DE7-9A82-7D33662A2898","Pablo Neruda: Poet of the People (Bilingual Edition)"
9780008410810,"","Anna James",01-01-2021,"HarperCollins Publishers Limited","JUVENILE FICTION / Books & Libraries",0.000000,,"book",0,"","","Pages & Co.",4.000000,"",0.000000,"","","","","","",12-03-2022,0,"","",0.000000,0,432,"","","","F390FF7A-79B6-4021-8345-A0C500A49FDF","Pages and Co. (4) - the Book Smugglers"
9781419741098,"","Mac Barnett; Claire Keane",01-01-2020,"Abrams Books for Young Readers","Juvenile Fiction / People & Places / Europe",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,48,"New York, NY","PZ7.B26615","[Fic]","04EA60DF-8A24-4F41-9ABB-9F5E705FA9FB","Paolo, Emperor of Rome"
9780316306201,"","Tim McCanna",01-01-2022,"Little, Brown Books for Young Readers","Juvenile Fiction / Stories in Verse",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-02-2022,0,"","",0.000000,0,96,"","","","D5588AE5-A4A0-49BE-BDEA-C8088C8E2E53","Peach and Plum: Here We Come!"
9781897476048,"","Ashley Spires",01-01-2008,"Simply Read Books","Children's",2.000000,01-22-2022,"book",0,"Animal","","",0.000000,"",0.000000,"","","","","","",01-22-2022,0,"","",0.000000,0,40,"[Vancouver]","PS8637.P","jC813/.6","7E091D2E-2025-4B03-87EB-A1B862FC73C1","Penguin and the Cupcake"
9780545848848,"","Marcie Colleen",01-01-2018,"Orchard Books","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-19-2022,0,"","",0.000000,0,32,"","","","830BDD6A-C322-4B80-9D19-0FBB98E9DF63","Penguinaut!"
9780399257742,"","Matt de la Peña; Kristy Dempsey; Diane Dillon; Leo Dillon; Michèle Dufresne; Erin Duvall; Cheryl Willis Hudson; Langston Hughes; Christian Robinson; Charles R. Smith; Ryan Thomann; Kathleen York",01-01-2015,"Jackson District Library","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-26-2022,0,"","",0.000000,0,32,"New York, NY","PZ7.P3725","[E]","D00433BF-E171-4A13-A1C5-66C6AFF7990F","People"
9780735264687,"","Maureen Fergus; Olga Demidova",01-01-2021,"Tundra","Juvenile Fiction / Social Themes / Emotions & Feelings",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,48,"Toronto","PZ7.F3546","jC813/.6","31D69F1E-264A-429E-82F3-ECD85EFB58D2","Petal the Angry Cow"
9780062304186,"","James Dean",01-01-2015,"HarperCollins","Juvenile Fiction / Animals / Cats",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-18-2023,0,"","",0.000000,0,32,"","","","02888803-F7D6-45AA-8BCF-5A53CB835895","Pete the Cat: Five Little Pumpkins"
9780062198655,"","Kim Dean; James Dean; Kimberly Dean",01-01-2013,"HarperCollins","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","Pete the Cat",0.000000,"",0.000000,"","","","","","",02-19-2022,0,"","",0.000000,0,24,"New York, NY","PZ7.D3444","[E]","BC9FB53D-497D-454B-BCCB-980AF6D29B72","Pete the Cat: Valentine's Day Is Cool"
9781788883795,"","J. M. Barrie",01-01-2019,"Arcturus Publishing","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-13-2023,0,"","",0.000000,0,256,"","","","0156D390-C8B6-460E-B0D6-F29CB20C95B5","Peter Pan"
9781946260178,"","Alex Fabrizio",01-01-2020,"Starry Forest Books, Incorporated","Juvenile Fiction / Performing Arts / Theater & Musicals",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-21-2022,0,"","",0.000000,0,24,"","","","A22A994C-51F9-4D98-8BC0-57F0D36F84B1","Peter Pan"
9780763695712,"","Patricia Toht",01-01-2017,"Candlewick Press","Juvenile Fiction / Science & Nature / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-25-2022,0,"","",0.000000,0,40,"","","","2427DCAF-8DCF-4497-A400-83E812C513E1","Pick a Pine Tree"
9780316458863,"","Michael Relth",01-01-2020,"Little, Brown","Juvenile Fiction / Social Themes / New Experience",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-18-2023,0,"","",0.000000,0,40,"","","","8D2DD4CE-51E0-49E6-8916-19374D6E8B2B","Picture Book By Dog"
9780440415787,"","Patricia Reilly Giff",01-01-2002,"Dell Yearling Book","Juvenile Fiction / Social Issues / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-21-2022,0,"","",0.000000,0,166,"New York","PZ7.G3626","[Fic]","C3A094FA-50FE-4383-B466-536431676DC8","Pictures of Hollis Woods"
9781443189927,"","Aaron Blabey",01-01-2021,"Scholastic Canada, Limited","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2022,0,"","",0.000000,0,24,"","","","1E405C9D-C881-4EEF-9E71-DF03041AA26C","Pig the Monster"
9781443175685,"","Aaron Blabey",01-01-2022,"Scholastic Canada, Limited","JUVENILE FICTION / Travel",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-17-2022,0,"","",0.000000,0,24,"","","","1CAC43F5-2C77-4E5E-943A-53E734B8C3D1","Pig the Tourist"
9781777389604,"","Kelly Bourne",01-01-2021,"Flying Pig Press","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-02-2022,0,"","",0.000000,0,42,"","","","5DA6C025-87C5-42B4-9CDF-0766EDCBD715","Pig's Big Feelings"
9780316311250,"","Edward Hemingway",01-01-2022,"Little, Brown Books for Young Readers","Juvenile Fiction / Social Themes / Values & Virtues",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-26-2022,0,"","",0.000000,0,40,"New York","PZ7.H377436","[E]","8116A79F-D12D-4A4C-95C5-F3B4186909F5","Pigeon and Cat"
9780142402498,"","Astrid Lindgren; Louis S. Glanzman; Florence Lamborn Johnson",01-01-1950,"Puffin Books","Juvenile Fiction / Social Themes / Friendship",0.000000,,"book",0,"","","Viking Seafarer Books ;",19.000000,"",0.000000,"","","","","","",05-23-2022,0,"","",0.000000,0,160,"New York","PZ7.L6585","[Fic]","8F7576B4-4C9B-41C6-844D-F388C7CFA4D3","Pippi Longstocking"
9780063090002,"","Christie Matheson",01-01-2022,"HarperCollins Publishers","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-10-2022,0,"","",0.000000,0,42,"New York, NY","PZ8.3.M4227","[E]","D05B9A51-6102-4E18-BA7B-77D661962356","Plant the Tiny Seed Board Book"
9780888997968,"","Frieda Wishinsky; Marie-Louise Gay",01-01-2007,"Groundwood Books Ltd","Juvenile Fiction / Family / Siblings",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"Berkeley","PZ7.W78032","jC813/.54","2517FE7B-F28F-447A-AA6F-99641415594F","Please, Louise!"
9781481461313,"","Amy Guglielmo; Jacqueline Tourville",01-01-2017,"Simon and Schuster","Juvenile Nonfiction / Biography & Autobiography / Women",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-30-2022,0,"","",0.000000,0,48,"","","","1F0A9630-D2C7-47BC-A30A-181EABE0B6A6","Pocket Full of Colors"
9780735271463,"","Lemony Snicket",01-01-2021,"Tundra Book Group","Young Adult Fiction / Mysteries & Detective Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",02-01-2023,0,"","",0.000000,0,168,"","","","4707BB19-D81C-4A44-8BB6-C88A600AED77","Poison for Breakfast"
9781797212753,"","Alice Kuipers; Diana Toledano",01-01-2022,"Chronicle Books LLC","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","Polly Diamond ;",2.000000,"",0.000000,"","","","","","",06-20-2022,0,"","",0.000000,0,116,"San Francisco","PS8621.U38","Fic","D25EFB85-07C9-4A12-9063-4BF098DD98A8","Polly Diamond and the Super Stunning Spectacular School Fair"
9780525428251,"","Elanna Allen",01-01-2016,"Dial Books for Young Readers","JUVENILE FICTION / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-08-2022,0,"","",0.000000,0,40,"New York, NY","PZ7.A42555","[E]","7B61E0D0-1B42-4872-BA09-89750844806F","Poor Little Guy"
9781484724057,"","Serena Valentino",01-01-2016,"Disney Press","Young Adult Fiction / Media Tie-In",0.000000,,"book",0,"","","Villains",3.000000,"",0.000000,"","","","","","",04-15-2023,0,"","",0.000000,0,208,"","","","2F09A44E-C3B3-4EF6-A8F1-FB4AD1C8C152","Poor Unfortunate Soul"
9780545068239,"","Cynthia Rylant; Mark Teague",01-01-2001,"Cartwheel Books","Juvenile Fiction / Readers / Beginner",0.000000,,"book",0,"","","[Poppleton] ;",8.000000,"",0.000000,"","","","","","",07-02-2022,0,"","",0.000000,0,48,"New York","PZ7.R982","[E]","9F1F3883-F6BB-49EF-A1D7-528C02084FD2","Poppleton in Winter"
9781423647836,"","Stephanie Clarkson",01-01-2017,"Gibbs Smith","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",12-26-2022,0,"","",0.000000,0,28,"","","","C065EBA3-F31D-4A08-BF84-0F291EC6138E","Pride and Prejudice"
9781499806250,"","Sarah Powell; Jane Austen; Amanda Enright",01-01-2017,"little bee books","Juvenile Fiction / Love & Romance",0.000000,,"book",0,"","","Search & Find Classics",0.000000,"",0.000000,"","","","","","",09-19-2022,0,"","",0.000000,0,48,"","","","23D30010-BB63-4FD7-9869-2B7D31A39DBD","Pride and Prejudice"
9781772780482,"","Marie-Louise Gay",01-01-2018,"Pajama Press Inc.","Juvenile Fiction / Animals / Dogs",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-18-2022,0,"","",0.000000,0,152,"Toronto, Ontario, Canada","","jC843/.54","3DD719C5-50C0-42C7-91B7-B3555B062A5F","Princess Pistachio Treasury"
9781338713473,"","Kyla May",01-01-2022,"Scholastic, Incorporated","Juvenile Fiction / Readers / Chapter Books",0.000000,,"book",0,"","","Diary of a Pug ;",6.000000,"",5.380000,"","","","","","",05-23-2022,0,"","",0.000000,0,80,"New York, NY","PZ7.M4535","[Fic]","472E34E9-BF46-49BE-BA07-212375095C3B","Pug's Sleepover"
9781459826021,"","Russ Willms",01-01-2022,"Orca Book Publishers","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-09-2023,0,"","",0.000000,0,32,"","","","918B8E23-ECF3-41ED-8331-4F3BAE2A975B","Quiet, Please!"
9781328904065,"","F. Isabel Campoy; Theresa Howell; Rafael López",01-01-2018,"Houghton Mifflin Harcourt","",0.000000,,"1 volume (unpaged) :",0,"","","Maybe Something Beautiful Spanish Edition",0.000000,"",0.000000,"","","","","","",04-10-2022,0,"","",0.000000,0,40,"New York","PZ73","[E]","0CF56A51-26E6-49F4-8553-053F1A10E80C","Quizás Algo Hermoso"
9781423644231,"","Greg Paprocki",01-01-2016,"Gibbs Smith","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-01-2022,0,"","",0.000000,0,32,"","","","060C66B4-AD63-498B-BF9A-07100C0B85E3","R Is for Railway"
9781423651659,"","Greg Paprocki",01-01-2018,"Gibbs Smith","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-18-2022,0,"","",0.000000,0,32,"","","","16B119DE-40CB-4186-8EA9-D69E963C4CB7","R Is for Ramadan"
9780593483589,"","Kalyn Josephson",01-01-2022,"Random House Children's Books","Juvenile Fiction / Legends, Myths, Fables / General",0.000000,,"book",0,"","","Ravenfall",1.000000,"",0.000000,"","","","","","",10-18-2022,0,"","",0.000000,0,256,"","","","3022BD23-2269-4498-A7C6-72E92BA11B2A","Ravenfall"
9781646862849,"","Nelleke Verhoeff",01-01-2021,"Barefoot Books","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-15-2022,0,"","",0.000000,0,24,"Concord, MA","PZ7.1.V463","[E]","59DD52CE-7035-4419-B7B8-F044D32822AE","Red Hat, Pink Boots"
9780063047426,"","Rajani LaRocca",01-01-2021,"HarperCollins Publishers","JUVENILE FICTION / Social Themes / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-17-2023,0,"","",0.000000,0,217,"","","","DF548A6F-E97E-4A66-BA31-D6D6B7DCE105","Red, White, and Whole"
9780307155481,"","Richard Scarry",01-01-1998,"Golden Books Publishing Company","Juvenile Fiction / Concepts / Words",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,128,"Racine, Wis.","PE1629","423","1F61841F-9FB0-4B3E-A726-9019A187379D","Richard Scarry's Best Picture Dictionary Ever"
9780307157850,"","Richard Scarry",01-01-1998,"Random House Children's Books","Juvenile Fiction / Classics",0.000000,,"book",0,"","","Giant Little Golden Book",0.000000,"",0.000000,"","","","","","",06-30-2023,0,"","",0.000000,0,72,"","","","912D61D5-54F7-4873-8F15-8C042A0FCF55","Richard Scarry's Cars and Trucks and Things That Go"
9780593569696,"","Richard Scarry",01-01-2023,"Random House Children's Books","Juvenile Fiction / Animals / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-01-2023,0,"","",0.000000,0,32,"","","","6EB8923E-4BDE-4892-B07D-061015297C38","Richard Scarry's the Great Steamboat Mystery"
9780449810798,"","Sue Fliess",01-01-2013,"GOLDEN BOOKS Publishing Company Incorporated","Juvenile Fiction / Robots",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-17-2022,0,"","",0.000000,0,24,"","","","8ACEF67F-E59C-410B-9BC3-6D6E775E0BDD","Robots, Robots Everywhere!"
9781778012426,"","Steven Megson",01-01-2022,"Stevemegsonbooks","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-08-2022,0,"","",0.000000,0,30,"","","","BF49A869-9FF1-4A8F-A7A3-A669D7737680","Rooty the Rutabaga"
9780763692377,"","Shirley Hughes",01-01-2018,"Candlewick Press","Juvenile Fiction / Social Themes / Depression & Mental Illness",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-30-2022,0,"","",0.000000,0,32,"Somerville, Massachusetts","PZ7.H87395","E [FIC]","319BDC6C-7136-474C-ABFD-788F11D89997","Ruby in the Ruins"
9781416913894,"","Lenore Look; Anne Wilsdorf",01-01-2004,"Atheneum Books for Young Readers","Juvenile Fiction / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-23-2022,0,"","",0.000000,0,112,"New York","PZ7.L8682","[Fic]","56163B37-9C0B-4FC0-A0AB-E55755839E20","Ruby Lu, Brave and True"
9781416950035,"","Lenore Look; Anne Wilsdorf",01-01-2006,"Simon and Schuster","Juvenile Fiction / Readers / Chapter Books",0.000000,,"book",0,"","","Ruby Lu ;",2.000000,"",0.000000,"","","","","","",07-23-2022,0,"","",0.000000,0,176,"New York","PZ7.L8682","[Fic]","87757A89-3CA6-4CF2-ADE4-9D0E2709978D","Ruby Lu, Empress of Everything"
9781416917762,"","Lenore Look; Stef Choi",01-01-2011,"Atheneum Books for Young Readers","Juvenile Fiction / Social Themes / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-23-2022,0,"","",0.000000,0,144,"New York","PZ7.L8682","[Fic]","64C3A97D-6738-4C18-9A76-7B1087B7CD15","Ruby Lu, Star of the Show"
9780307988294,"","Rick Bunsen",01-01-2000,"Random House Children's Books","Juvenile Fiction / Social Themes / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",12-18-2022,0,"","",0.000000,0,24,"","","","E3D6C533-00BC-4442-9486-A094A459DE95","Rudolph the Red-Nosed Reindeer (Rudolph the Red-Nosed Reindeer)"
9781423646075,"","Greg Paprocki",01-01-2017,"Gibbs Smith","Juvenile Nonfiction / Holidays & Celebrations / Christmas & Advent",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-25-2022,0,"","",0.000000,0,32,"","","","348ADCCE-6DBD-4E69-A123-C75596B741FF","S Is for Santa"
9781423649588,"","Greg Paprocki",01-01-2018,"Gibbs Smith, Publisher","Juvenile Fiction / School & Education",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-09-2022,0,"","",0.000000,0,32,"","","","0B09A457-989C-4518-AAE5-3CF2E9EA1F85","S Is for School"
