BOOK_ORDER,BOOK_ABBREV,BOOK,CHAPTER,VERSE,READING
13,1 Chr,1+Chronicles,27,27,
13,1 Chr,1+Chronicles,27,28,
13,1 Chr,1+Chronicles,27,29,
13,1 Chr,1+Chronicles,27,3,
13,1 Chr,1+Chronicles,27,30,
13,1 Chr,1+Chronicles,27,31,
13,1 Chr,1+Chronicles,27,32,
13,1 Chr,1+Chronicles,27,33,
13,1 Chr,1+Chronicles,27,34,
13,1 Chr,1+Chronicles,27,4,
13,1 Chr,1+Chronicles,27,5,
13,1 Chr,1+Chronicles,27,6,
13,1 Chr,1+Chronicles,27,7,
13,1 Chr,1+Chronicles,27,8,
13,1 Chr,1+Chronicles,27,9,
13,1 Chr,1+Chronicles,28,1,
13,1 Chr,1+Chronicles,28,10,
13,1 Chr,1+Chronicles,28,11,
13,1 Chr,1+Chronicles,28,12,
13,1 Chr,1+Chronicles,28,13,
13,1 Chr,1+Chronicles,28,14,
13,1 Chr,1+Chronicles,28,15,
13,1 Chr,1+Chronicles,28,16,
13,1 Chr,1+Chronicles,28,17,
13,1 Chr,1+Chronicles,28,18,
13,1 Chr,1+Chronicles,28,19,
13,1 Chr,1+Chronicles,28,2,
13,1 Chr,1+Chronicles,28,20,
13,1 Chr,1+Chronicles,28,21,
13,1 Chr,1+Chronicles,28,3,
13,1 Chr,1+Chronicles,28,4,
13,1 Chr,1+Chronicles,28,5,
13,1 Chr,1+Chronicles,28,6,
13,1 Chr,1+Chronicles,28,7,
13,1 Chr,1+Chronicles,28,8,
13,1 Chr,1+Chronicles,28,9,
13,1 Chr,1+Chronicles,29,1,
13,1 Chr,1+Chronicles,29,10,
13,1 Chr,1+Chronicles,29,11,
13,1 Chr,1+Chronicles,29,12,
13,1 Chr,1+Chronicles,29,13,
13,1 Chr,1+Chronicles,29,14,
13,1 Chr,1+Chronicles,29,15,
13,1 Chr,1+Chronicles,29,16,
13,1 Chr,1+Chronicles,29,17,
13,1 Chr,1+Chronicles,29,18,
13,1 Chr,1+Chronicles,29,19,
13,1 Chr,1+Chronicles,29,2,
13,1 Chr,1+Chronicles,29,20,
13,1 Chr,1+Chronicles,29,21,
13,1 Chr,1+Chronicles,29,22,
13,1 Chr,1+Chronicles,29,23,
13,1 Chr,1+Chronicles,29,24,
13,1 Chr,1+Chronicles,29,25,
13,1 Chr,1+Chronicles,29,26,
13,1 Chr,1+Chronicles,29,27,
13,1 Chr,1+Chronicles,29,28,
13,1 Chr,1+Chronicles,29,29,
13,1 Chr,1+Chronicles,29,3,
13,1 Chr,1+Chronicles,29,30,
13,1 Chr,1+Chronicles,29,4,
13,1 Chr,1+Chronicles,29,5,
13,1 Chr,1+Chronicles,29,6,
13,1 Chr,1+Chronicles,29,7,
13,1 Chr,1+Chronicles,29,8,
13,1 Chr,1+Chronicles,29,9,
13,1 Chr,1+Chronicles,3,1,
13,1 Chr,1+Chronicles,3,10,
13,1 Chr,1+Chronicles,3,11,
13,1 Chr,1+Chronicles,3,12,
13,1 Chr,1+Chronicles,3,13,
13,1 Chr,1+Chronicles,3,14,
13,1 Chr,1+Chronicles,3,15,
13,1 Chr,1+Chronicles,3,16,
13,1 Chr,1+Chronicles,3,17,
13,1 Chr,1+Chronicles,3,18,
13,1 Chr,1+Chronicles,3,19,
13,1 Chr,1+Chronicles,3,2,
13,1 Chr,1+Chronicles,3,20,
13,1 Chr,1+Chronicles,3,21,
13,1 Chr,1+Chronicles,3,22,
13,1 Chr,1+Chronicles,3,23,
13,1 Chr,1+Chronicles,3,24,
13,1 Chr,1+Chronicles,3,3,
13,1 Chr,1+Chronicles,3,4,
13,1 Chr,1+Chronicles,3,5,
13,1 Chr,1+Chronicles,3,6,
13,1 Chr,1+Chronicles,3,7,
13,1 Chr,1+Chronicles,3,8,
13,1 Chr,1+Chronicles,3,9,
13,1 Chr,1+Chronicles,4,1,
13,1 Chr,1+Chronicles,4,10,
13,1 Chr,1+Chronicles,4,11,
13,1 Chr,1+Chronicles,4,12,
13,1 Chr,1+Chronicles,4,13,
13,1 Chr,1+Chronicles,4,14,
13,1 Chr,1+Chronicles,4,15,
13,1 Chr,1+Chronicles,4,16,
13,1 Chr,1+Chronicles,4,17,
13,1 Chr,1+Chronicles,4,18,
13,1 Chr,1+Chronicles,4,19,
13,1 Chr,1+Chronicles,4,2,
13,1 Chr,1+Chronicles,4,20,
13,1 Chr,1+Chronicles,4,21,
13,1 Chr,1+Chronicles,4,22,
13,1 Chr,1+Chronicles,4,23,
13,1 Chr,1+Chronicles,4,24,
13,1 Chr,1+Chronicles,4,25,
13,1 Chr,1+Chronicles,4,26,
13,1 Chr,1+Chronicles,4,27,
13,1 Chr,1+Chronicles,4,28,
13,1 Chr,1+Chronicles,4,29,
13,1 Chr,1+Chronicles,4,3,
13,1 Chr,1+Chronicles,4,30,
13,1 Chr,1+Chronicles,4,31,
13,1 Chr,1+Chronicles,4,32,
13,1 Chr,1+Chronicles,4,33,
13,1 Chr,1+Chronicles,4,34,
13,1 Chr,1+Chronicles,4,35,
13,1 Chr,1+Chronicles,4,36,
13,1 Chr,1+Chronicles,4,37,
13,1 Chr,1+Chronicles,4,38,
13,1 Chr,1+Chronicles,4,39,
13,1 Chr,1+Chronicles,4,4,
13,1 Chr,1+Chronicles,4,40,
13,1 Chr,1+Chronicles,4,41,
13,1 Chr,1+Chronicles,4,42,
13,1 Chr,1+Chronicles,4,43,
13,1 Chr,1+Chronicles,4,5,
13,1 Chr,1+Chronicles,4,6,
13,1 Chr,1+Chronicles,4,7,
13,1 Chr,1+Chronicles,4,8,
13,1 Chr,1+Chronicles,4,9,
13,1 Chr,1+Chronicles,7,1,
13,1 Chr,1+Chronicles,7,10,
13,1 Chr,1+Chronicles,7,11,
13,1 Chr,1+Chronicles,7,12,
13,1 Chr,1+Chronicles,7,13,
13,1 Chr,1+Chronicles,7,14,
13,1 Chr,1+Chronicles,7,15,
13,1 Chr,1+Chronicles,7,16,
13,1 Chr,1+Chronicles,7,17,
13,1 Chr,1+Chronicles,7,18,
13,1 Chr,1+Chronicles,7,19,
13,1 Chr,1+Chronicles,7,2,
13,1 Chr,1+Chronicles,7,20,
13,1 Chr,1+Chronicles,7,21,
13,1 Chr,1+Chronicles,7,22,
13,1 Chr,1+Chronicles,7,23,
13,1 Chr,1+Chronicles,7,24,
13,1 Chr,1+Chronicles,7,25,
13,1 Chr,1+Chronicles,7,26,
13,1 Chr,1+Chronicles,7,27,
13,1 Chr,1+Chronicles,7,28,
13,1 Chr,1+Chronicles,7,29,
13,1 Chr,1+Chronicles,7,3,
13,1 Chr,1+Chronicles,7,30,
13,1 Chr,1+Chronicles,7,31,
13,1 Chr,1+Chronicles,7,32,
13,1 Chr,1+Chronicles,7,33,
13,1 Chr,1+Chronicles,7,34,
13,1 Chr,1+Chronicles,7,35,
13,1 Chr,1+Chronicles,7,36,
13,1 Chr,1+Chronicles,7,37,
13,1 Chr,1+Chronicles,7,38,
13,1 Chr,1+Chronicles,7,39,
13,1 Chr,1+Chronicles,7,4,
13,1 Chr,1+Chronicles,7,40,
13,1 Chr,1+Chronicles,7,5,
13,1 Chr,1+Chronicles,7,6,
13,1 Chr,1+Chronicles,7,7,
13,1 Chr,1+Chronicles,7,8,
13,1 Chr,1+Chronicles,7,9,
13,1 Chr,1+Chronicles,8,1,
13,1 Chr,1+Chronicles,8,10,
13,1 Chr,1+Chronicles,8,11,
13,1 Chr,1+Chronicles,8,12,
13,1 Chr,1+Chronicles,8,13,
13,1 Chr,1+Chronicles,8,14,
13,1 Chr,1+Chronicles,8,15,
13,1 Chr,1+Chronicles,8,16,
13,1 Chr,1+Chronicles,8,17,
13,1 Chr,1+Chronicles,8,18,
13,1 Chr,1+Chronicles,8,19,
13,1 Chr,1+Chronicles,8,2,
13,1 Chr,1+Chronicles,8,20,
13,1 Chr,1+Chronicles,8,21,
13,1 Chr,1+Chronicles,8,22,
13,1 Chr,1+Chronicles,8,23,
13,1 Chr,1+Chronicles,8,24,
13,1 Chr,1+Chronicles,8,25,
13,1 Chr,1+Chronicles,8,26,
13,1 Chr,1+Chronicles,8,27,
13,1 Chr,1+Chronicles,8,28,
13,1 Chr,1+Chronicles,8,29,
13,1 Chr,1+Chronicles,8,3,
13,1 Chr,1+Chronicles,8,30,
13,1 Chr,1+Chronicles,8,31,
13,1 Chr,1+Chronicles,8,32,
13,1 Chr,1+Chronicles,8,33,
13,1 Chr,1+Chronicles,8,34,
13,1 Chr,1+Chronicles,8,35,
13,1 Chr,1+Chronicles,8,36,
13,1 Chr,1+Chronicles,8,37,
13,1 Chr,1+Chronicles,8,38,
13,1 Chr,1+Chronicles,8,39,
13,1 Chr,1+Chronicles,8,4,
13,1 Chr,1+Chronicles,8,40,
13,1 Chr,1+Chronicles,8,5,
13,1 Chr,1+Chronicles,8,6,
13,1 Chr,1+Chronicles,8,7,
13,1 Chr,1+Chronicles,8,8,
13,1 Chr,1+Chronicles,8,9,
13,1 Chr,1+Chronicles,5,1,
13,1 Chr,1+Chronicles,5,10,
13,1 Chr,1+Chronicles,5,11,
13,1 Chr,1+Chronicles,5,12,
13,1 Chr,1+Chronicles,5,13,
13,1 Chr,1+Chronicles,5,14,
13,1 Chr,1+Chronicles,5,15,
13,1 Chr,1+Chronicles,5,16,
13,1 Chr,1+Chronicles,5,17,
13,1 Chr,1+Chronicles,5,18,
13,1 Chr,1+Chronicles,5,19,
13,1 Chr,1+Chronicles,5,2,
13,1 Chr,1+Chronicles,5,20,
13,1 Chr,1+Chronicles,5,21,
13,1 Chr,1+Chronicles,5,22,
13,1 Chr,1+Chronicles,5,23,
13,1 Chr,1+Chronicles,5,24,
13,1 Chr,1+Chronicles,5,25,
13,1 Chr,1+Chronicles,5,26,
13,1 Chr,1+Chronicles,5,27,
13,1 Chr,1+Chronicles,5,28,
13,1 Chr,1+Chronicles,5,29,
13,1 Chr,1+Chronicles,5,3,
13,1 Chr,1+Chronicles,5,30,
13,1 Chr,1+Chronicles,5,31,
13,1 Chr,1+Chronicles,5,32,
13,1 Chr,1+Chronicles,5,33,
13,1 Chr,1+Chronicles,5,34,
13,1 Chr,1+Chronicles,5,35,
13,1 Chr,1+Chronicles,5,36,
13,1 Chr,1+Chronicles,5,37,
13,1 Chr,1+Chronicles,5,38,
13,1 Chr,1+Chronicles,5,39,
13,1 Chr,1+Chronicles,5,4,
13,1 Chr,1+Chronicles,5,40,
13,1 Chr,1+Chronicles,5,41,
13,1 Chr,1+Chronicles,5,5,
13,1 Chr,1+Chronicles,5,6,
13,1 Chr,1+Chronicles,5,7,
13,1 Chr,1+Chronicles,5,8,
13,1 Chr,1+Chronicles,5,9,
13,1 Chr,1+Chronicles,6,1,
13,1 Chr,1+Chronicles,6,10,
13,1 Chr,1+Chronicles,6,11,
13,1 Chr,1+Chronicles,6,12,
13,1 Chr,1+Chronicles,6,13,
13,1 Chr,1+Chronicles,6,14,
13,1 Chr,1+Chronicles,6,15,
13,1 Chr,1+Chronicles,6,16,
13,1 Chr,1+Chronicles,6,17,
13,1 Chr,1+Chronicles,6,18,
13,1 Chr,1+Chronicles,6,19,
13,1 Chr,1+Chronicles,6,2,
13,1 Chr,1+Chronicles,6,20,
13,1 Chr,1+Chronicles,6,21,
13,1 Chr,1+Chronicles,6,22,
13,1 Chr,1+Chronicles,6,23,
13,1 Chr,1+Chronicles,6,24,
13,1 Chr,1+Chronicles,6,25,
13,1 Chr,1+Chronicles,6,26,
13,1 Chr,1+Chronicles,6,27,
13,1 Chr,1+Chronicles,6,28,
13,1 Chr,1+Chronicles,6,29,
13,1 Chr,1+Chronicles,6,3,
13,1 Chr,1+Chronicles,6,30,
13,1 Chr,1+Chronicles,6,31,
13,1 Chr,1+Chronicles,6,32,
13,1 Chr,1+Chronicles,6,33,
13,1 Chr,1+Chronicles,6,34,
13,1 Chr,1+Chronicles,6,35,
13,1 Chr,1+Chronicles,6,36,
13,1 Chr,1+Chronicles,6,37,
13,1 Chr,1+Chronicles,6,38,
13,1 Chr,1+Chronicles,6,39,
13,1 Chr,1+Chronicles,6,4,
13,1 Chr,1+Chronicles,6,40,
13,1 Chr,1+Chronicles,6,41,
13,1 Chr,1+Chronicles,6,42,
13,1 Chr,1+Chronicles,6,43,
13,1 Chr,1+Chronicles,6,44,
13,1 Chr,1+Chronicles,6,45,
13,1 Chr,1+Chronicles,6,46,
13,1 Chr,1+Chronicles,6,47,
13,1 Chr,1+Chronicles,6,48,
13,1 Chr,1+Chronicles,6,49,
13,1 Chr,1+Chronicles,6,5,
13,1 Chr,1+Chronicles,6,50,
13,1 Chr,1+Chronicles,6,51,
13,1 Chr,1+Chronicles,6,52,
13,1 Chr,1+Chronicles,6,53,
13,1 Chr,1+Chronicles,6,54,
13,1 Chr,1+Chronicles,6,55,
13,1 Chr,1+Chronicles,6,56,
13,1 Chr,1+Chronicles,6,57,
13,1 Chr,1+Chronicles,6,58,
13,1 Chr,1+Chronicles,6,59,
13,1 Chr,1+Chronicles,6,6,
13,1 Chr,1+Chronicles,6,60,
13,1 Chr,1+Chronicles,6,61,
13,1 Chr,1+Chronicles,6,62,
13,1 Chr,1+Chronicles,6,63,
13,1 Chr,1+Chronicles,6,64,
13,1 Chr,1+Chronicles,6,65,
13,1 Chr,1+Chronicles,6,66,
13,1 Chr,1+Chronicles,6,7,
13,1 Chr,1+Chronicles,6,8,
13,1 Chr,1+Chronicles,6,9,
53,1 Cor,1+Corinthians,10,1,
53,1 Cor,1+Corinthians,10,10,
53,1 Cor,1+Corinthians,10,11,
53,1 Cor,1+Corinthians,10,12,
53,1 Cor,1+Corinthians,10,13,
53,1 Cor,1+Corinthians,10,14,
53,1 Cor,1+Corinthians,10,15,
53,1 Cor,1+Corinthians,10,16,
53,1 Cor,1+Corinthians,10,17,
53,1 Cor,1+Corinthians,10,18,
53,1 Cor,1+Corinthians,10,19,
53,1 Cor,1+Corinthians,10,2,
53,1 Cor,1+Corinthians,10,20,
53,1 Cor,1+Corinthians,10,21,
53,1 Cor,1+Corinthians,10,22,
53,1 Cor,1+Corinthians,10,23,
53,1 Cor,1+Corinthians,10,24,
53,1 Cor,1+Corinthians,10,25,
53,1 Cor,1+Corinthians,10,26,
53,1 Cor,1+Corinthians,10,27,
53,1 Cor,1+Corinthians,10,28,
53,1 Cor,1+Corinthians,10,29,
53,1 Cor,1+Corinthians,10,3,
53,1 Cor,1+Corinthians,10,30,
53,1 Cor,1+Corinthians,10,31,
53,1 Cor,1+Corinthians,10,32,
53,1 Cor,1+Corinthians,10,33,
53,1 Cor,1+Corinthians,10,4,
53,1 Cor,1+Corinthians,10,5,
53,1 Cor,1+Corinthians,10,6,
53,1 Cor,1+Corinthians,10,7,
53,1 Cor,1+Corinthians,10,8,
53,1 Cor,1+Corinthians,10,9,
53,1 Cor,1+Corinthians,11,1,
53,1 Cor,1+Corinthians,11,10,
53,1 Cor,1+Corinthians,11,11,
53,1 Cor,1+Corinthians,11,12,
53,1 Cor,1+Corinthians,11,13,
53,1 Cor,1+Corinthians,11,14,
53,1 Cor,1+Corinthians,11,15,
53,1 Cor,1+Corinthians,11,16,
53,1 Cor,1+Corinthians,11,17,
53,1 Cor,1+Corinthians,11,18,
53,1 Cor,1+Corinthians,11,19,
53,1 Cor,1+Corinthians,11,2,
53,1 Cor,1+Corinthians,11,20,
53,1 Cor,1+Corinthians,11,21,
53,1 Cor,1+Corinthians,11,22,
53,1 Cor,1+Corinthians,11,23,
53,1 Cor,1+Corinthians,11,24,
53,1 Cor,1+Corinthians,11,25,
53,1 Cor,1+Corinthians,11,26,
53,1 Cor,1+Corinthians,11,27,
53,1 Cor,1+Corinthians,11,28,
53,1 Cor,1+Corinthians,11,29,
53,1 Cor,1+Corinthians,11,3,
53,1 Cor,1+Corinthians,11,30,
53,1 Cor,1+Corinthians,11,31,
53,1 Cor,1+Corinthians,11,32,
53,1 Cor,1+Corinthians,11,33,
53,1 Cor,1+Corinthians,11,34,
53,1 Cor,1+Corinthians,11,4,
53,1 Cor,1+Corinthians,11,5,
53,1 Cor,1+Corinthians,11,6,
53,1 Cor,1+Corinthians,11,7,
53,1 Cor,1+Corinthians,11,8,
53,1 Cor,1+Corinthians,11,9,
53,1 Cor,1+Corinthians,12,1,
53,1 Cor,1+Corinthians,12,10,
53,1 Cor,1+Corinthians,12,11,
53,1 Cor,1+Corinthians,12,12,
53,1 Cor,1+Corinthians,12,13,
53,1 Cor,1+Corinthians,12,14,
53,1 Cor,1+Corinthians,12,15,
53,1 Cor,1+Corinthians,12,16,
53,1 Cor,1+Corinthians,12,17,
53,1 Cor,1+Corinthians,12,18,
53,1 Cor,1+Corinthians,12,19,
53,1 Cor,1+Corinthians,12,2,
53,1 Cor,1+Corinthians,12,20,
53,1 Cor,1+Corinthians,12,21,
53,1 Cor,1+Corinthians,12,22,
53,1 Cor,1+Corinthians,12,23,
53,1 Cor,1+Corinthians,12,24,
53,1 Cor,1+Corinthians,12,25,
53,1 Cor,1+Corinthians,12,26,
53,1 Cor,1+Corinthians,12,27,
53,1 Cor,1+Corinthians,12,28,
53,1 Cor,1+Corinthians,12,29,
53,1 Cor,1+Corinthians,12,3,
53,1 Cor,1+Corinthians,12,30,
53,1 Cor,1+Corinthians,12,31,
53,1 Cor,1+Corinthians,12,4,
53,1 Cor,1+Corinthians,12,5,
53,1 Cor,1+Corinthians,12,6,
53,1 Cor,1+Corinthians,12,7,
53,1 Cor,1+Corinthians,12,8,
53,1 Cor,1+Corinthians,12,9,
53,1 Cor,1+Corinthians,13,1,
53,1 Cor,1+Corinthians,13,10,
53,1 Cor,1+Corinthians,13,11,
53,1 Cor,1+Corinthians,13,12,
53,1 Cor,1+Corinthians,13,13,
53,1 Cor,1+Corinthians,13,2,
53,1 Cor,1+Corinthians,13,3,
53,1 Cor,1+Corinthians,13,4,
53,1 Cor,1+Corinthians,13,5,
53,1 Cor,1+Corinthians,13,6,
53,1 Cor,1+Corinthians,13,7,
53,1 Cor,1+Corinthians,13,8,
53,1 Cor,1+Corinthians,13,9,
53,1 Cor,1+Corinthians,14,1,
53,1 Cor,1+Corinthians,14,10,
53,1 Cor,1+Corinthians,14,11,
53,1 Cor,1+Corinthians,14,12,
53,1 Cor,1+Corinthians,14,13,
53,1 Cor,1+Corinthians,14,14,
53,1 Cor,1+Corinthians,14,15,
53,1 Cor,1+Corinthians,14,16,
53,1 Cor,1+Corinthians,14,17,
53,1 Cor,1+Corinthians,14,18,
53,1 Cor,1+Corinthians,14,19,
53,1 Cor,1+Corinthians,14,2,
53,1 Cor,1+Corinthians,14,20,
53,1 Cor,1+Corinthians,14,21,
53,1 Cor,1+Corinthians,14,22,
53,1 Cor,1+Corinthians,14,23,
53,1 Cor,1+Corinthians,14,24,
53,1 Cor,1+Corinthians,14,25,
53,1 Cor,1+Corinthians,14,26,
53,1 Cor,1+Corinthians,14,27,
53,1 Cor,1+Corinthians,14,28,
53,1 Cor,1+Corinthians,14,29,
53,1 Cor,1+Corinthians,14,3,
53,1 Cor,1+Corinthians,14,30,
53,1 Cor,1+Corinthians,14,31,
53,1 Cor,1+Corinthians,14,32,
53,1 Cor,1+Corinthians,14,33,
53,1 Cor,1+Corinthians,14,34,
53,1 Cor,1+Corinthians,14,35,
53,1 Cor,1+Corinthians,14,36,
53,1 Cor,1+Corinthians,14,37,
53,1 Cor,1+Corinthians,14,38,
53,1 Cor,1+Corinthians,14,39,
53,1 Cor,1+Corinthians,14,4,
53,1 Cor,1+Corinthians,14,40,
53,1 Cor,1+Corinthians,14,5,
53,1 Cor,1+Corinthians,14,6,
53,1 Cor,1+Corinthians,14,7,
53,1 Cor,1+Corinthians,14,8,
53,1 Cor,1+Corinthians,14,9,
53,1 Cor,1+Corinthians,15,1,
53,1 Cor,1+Corinthians,15,10,
53,1 Cor,1+Corinthians,15,11,
53,1 Cor,1+Corinthians,15,12,
53,1 Cor,1+Corinthians,15,13,
53,1 Cor,1+Corinthians,15,14,
53,1 Cor,1+Corinthians,15,15,
53,1 Cor,1+Corinthians,15,16,
53,1 Cor,1+Corinthians,15,17,
53,1 Cor,1+Corinthians,15,18,
53,1 Cor,1+Corinthians,15,19,
53,1 Cor,1+Corinthians,15,2,
53,1 Cor,1+Corinthians,15,20,
53,1 Cor,1+Corinthians,15,21,
53,1 Cor,1+Corinthians,15,22,
53,1 Cor,1+Corinthians,15,23,
53,1 Cor,1+Corinthians,15,24,
53,1 Cor,1+Corinthians,15,25,
53,1 Cor,1+Corinthians,15,26,
53,1 Cor,1+Corinthians,15,27,
53,1 Cor,1+Corinthians,15,28,
53,1 Cor,1+Corinthians,15,29,
53,1 Cor,1+Corinthians,15,3,
53,1 Cor,1+Corinthians,15,30,
53,1 Cor,1+Corinthians,15,31,
53,1 Cor,1+Corinthians,15,32,
53,1 Cor,1+Corinthians,15,33,
53,1 Cor,1+Corinthians,15,34,
53,1 Cor,1+Corinthians,15,35,
53,1 Cor,1+Corinthians,15,36,
53,1 Cor,1+Corinthians,15,37,
53,1 Cor,1+Corinthians,15,38,
53,1 Cor,1+Corinthians,15,39,
53,1 Cor,1+Corinthians,15,4,
53,1 Cor,1+Corinthians,15,40,
53,1 Cor,1+Corinthians,15,41,
53,1 Cor,1+Corinthians,15,42,
53,1 Cor,1+Corinthians,15,43,
53,1 Cor,1+Corinthians,15,44,
53,1 Cor,1+Corinthians,15,45,
53,1 Cor,1+Corinthians,15,46,
53,1 Cor,1+Corinthians,15,47,
53,1 Cor,1+Corinthians,15,48,
53,1 Cor,1+Corinthians,15,49,
53,1 Cor,1+Corinthians,15,5,
53,1 Cor,1+Corinthians,15,50,
53,1 Cor,1+Corinthians,15,51,
53,1 Cor,1+Corinthians,15,52,
53,1 Cor,1+Corinthians,15,53,
53,1 Cor,1+Corinthians,15,54,
53,1 Cor,1+Corinthians,15,55,
53,1 Cor,1+Corinthians,15,56,
53,1 Cor,1+Corinthians,15,57,
53,1 Cor,1+Corinthians,15,58,
53,1 Cor,1+Corinthians,15,6,
53,1 Cor,1+Corinthians,15,7,
53,1 Cor,1+Corinthians,15,8,
53,1 Cor,1+Corinthians,15,9,
53,1 Cor,1+Corinthians,9,1,
53,1 Cor,1+Corinthians,9,10,
53,1 Cor,1+Corinthians,9,11,
53,1 Cor,1+Corinthians,9,12,
53,1 Cor,1+Corinthians,9,13,
53,1 Cor,1+Corinthians,9,14,
53,1 Cor,1+Corinthians,9,15,
53,1 Cor,1+Corinthians,9,16,
53,1 Cor,1+Corinthians,9,17,
53,1 Cor,1+Corinthians,9,18,
53,1 Cor,1+Corinthians,9,19,
53,1 Cor,1+Corinthians,9,2,
53,1 Cor,1+Corinthians,9,20,
53,1 Cor,1+Corinthians,9,21,
53,1 Cor,1+Corinthians,9,22,
53,1 Cor,1+Corinthians,9,23,
53,1 Cor,1+Corinthians,9,24,
53,1 Cor,1+Corinthians,9,25,
53,1 Cor,1+Corinthians,9,26,
53,1 Cor,1+Corinthians,9,27,
53,1 Cor,1+Corinthians,9,3,
53,1 Cor,1+Corinthians,9,4,
53,1 Cor,1+Corinthians,9,5,
53,1 Cor,1+Corinthians,9,6,
53,1 Cor,1+Corinthians,9,7,
53,1 Cor,1+Corinthians,9,8,
53,1 Cor,1+Corinthians,9,9,
69,1 Jn,1+John,1,1,
69,1 Jn,1+John,1,10,
69,1 Jn,1+John,1,2,
69,1 Jn,1+John,1,3,
69,1 Jn,1+John,1,4,
69,1 Jn,1+John,1,5,
69,1 Jn,1+John,1,6,
69,1 Jn,1+John,1,7,
69,1 Jn,1+John,1,8,
69,1 Jn,1+John,1,9,
53,1 Cor,1+Corinthians,7,1,
53,1 Cor,1+Corinthians,7,10,
53,1 Cor,1+Corinthians,7,11,
53,1 Cor,1+Corinthians,7,12,
53,1 Cor,1+Corinthians,7,13,
53,1 Cor,1+Corinthians,7,14,
53,1 Cor,1+Corinthians,7,15,
53,1 Cor,1+Corinthians,7,16,
53,1 Cor,1+Corinthians,7,17,
53,1 Cor,1+Corinthians,7,18,
53,1 Cor,1+Corinthians,7,19,
53,1 Cor,1+Corinthians,7,2,
53,1 Cor,1+Corinthians,7,20,
53,1 Cor,1+Corinthians,7,21,
53,1 Cor,1+Corinthians,7,22,
53,1 Cor,1+Corinthians,7,23,
53,1 Cor,1+Corinthians,7,24,
53,1 Cor,1+Corinthians,7,25,
53,1 Cor,1+Corinthians,7,26,
53,1 Cor,1+Corinthians,7,27,
53,1 Cor,1+Corinthians,7,28,
53,1 Cor,1+Corinthians,7,29,
53,1 Cor,1+Corinthians,7,3,
53,1 Cor,1+Corinthians,7,30,
53,1 Cor,1+Corinthians,7,31,
53,1 Cor,1+Corinthians,7,32,
53,1 Cor,1+Corinthians,7,33,
53,1 Cor,1+Corinthians,7,34,
53,1 Cor,1+Corinthians,7,35,
53,1 Cor,1+Corinthians,7,36,
53,1 Cor,1+Corinthians,7,37,
53,1 Cor,1+Corinthians,7,38,
53,1 Cor,1+Corinthians,7,39,
53,1 Cor,1+Corinthians,7,4,
53,1 Cor,1+Corinthians,7,40,
53,1 Cor,1+Corinthians,7,5,
53,1 Cor,1+Corinthians,7,6,
53,1 Cor,1+Corinthians,7,7,
53,1 Cor,1+Corinthians,7,8,
53,1 Cor,1+Corinthians,7,9,
53,1 Cor,1+Corinthians,8,1,
53,1 Cor,1+Corinthians,8,10,
53,1 Cor,1+Corinthians,8,11,
53,1 Cor,1+Corinthians,8,12,
53,1 Cor,1+Corinthians,8,13,
53,1 Cor,1+Corinthians,8,2,
53,1 Cor,1+Corinthians,8,3,
53,1 Cor,1+Corinthians,8,4,
53,1 Cor,1+Corinthians,8,5,
53,1 Cor,1+Corinthians,8,6,
53,1 Cor,1+Corinthians,8,7,
53,1 Cor,1+Corinthians,8,8,
53,1 Cor,1+Corinthians,8,9,
53,1 Cor,1+Corinthians,16,1,
53,1 Cor,1+Corinthians,16,10,
53,1 Cor,1+Corinthians,16,11,
53,1 Cor,1+Corinthians,16,12,
53,1 Cor,1+Corinthians,16,13,
53,1 Cor,1+Corinthians,16,14,
53,1 Cor,1+Corinthians,16,15,
53,1 Cor,1+Corinthians,16,16,
53,1 Cor,1+Corinthians,16,17,
53,1 Cor,1+Corinthians,16,18,
53,1 Cor,1+Corinthians,16,19,
53,1 Cor,1+Corinthians,16,2,
53,1 Cor,1+Corinthians,16,20,
53,1 Cor,1+Corinthians,16,21,
53,1 Cor,1+Corinthians,16,22,
53,1 Cor,1+Corinthians,16,23,
53,1 Cor,1+Corinthians,16,24,
53,1 Cor,1+Corinthians,16,3,
53,1 Cor,1+Corinthians,16,4,
53,1 Cor,1+Corinthians,16,5,
53,1 Cor,1+Corinthians,16,6,
53,1 Cor,1+Corinthians,16,7,
53,1 Cor,1+Corinthians,16,8,
53,1 Cor,1+Corinthians,16,9,
53,1 Cor,1+Corinthians,2,1,
53,1 Cor,1+Corinthians,2,10,
53,1 Cor,1+Corinthians,2,11,
53,1 Cor,1+Corinthians,2,12,
53,1 Cor,1+Corinthians,2,13,
53,1 Cor,1+Corinthians,2,14,
53,1 Cor,1+Corinthians,2,15,
53,1 Cor,1+Corinthians,2,16,
53,1 Cor,1+Corinthians,2,2,
53,1 Cor,1+Corinthians,2,3,
53,1 Cor,1+Corinthians,2,4,
53,1 Cor,1+Corinthians,2,5,
53,1 Cor,1+Corinthians,2,6,
53,1 Cor,1+Corinthians,2,7,
53,1 Cor,1+Corinthians,2,8,
53,1 Cor,1+Corinthians,2,9,
53,1 Cor,1+Corinthians,5,1,
53,1 Cor,1+Corinthians,5,10,
53,1 Cor,1+Corinthians,5,11,
53,1 Cor,1+Corinthians,5,12,
53,1 Cor,1+Corinthians,5,13,
53,1 Cor,1+Corinthians,5,2,
53,1 Cor,1+Corinthians,5,3,
